"THCIC_ID","fold","Sensitivity","Specificity","Pos.Pred.Value","Neg.Pred.Value","Precision","Recall","F1","Prevalence","Detection.Rate","Detection.Prevalence","Balanced.Accuracy","model"
"35000",1,0.626666666666667,0.924802110817942,0.622516556291391,0.926023778071334,0.622516556291391,0.626666666666667,0.624584717607973,0.165198237885463,0.10352422907489,0.166299559471366,0.775734388742304,"RF"
"497000",1,0.720430107526882,0.901662049861496,0.653658536585366,0.926031294452347,0.653658536585366,0.720430107526882,0.685421994884911,0.204845814977974,0.147577092511013,0.225770925110132,0.811046078694189,"RF"
"602000",1,0.75103734439834,0.916041979010495,0.763713080168776,0.910581222056632,0.763713080168776,0.75103734439834,0.757322175732217,0.265418502202643,0.199339207048458,0.261013215859031,0.833539661704418,"RF"
"797600",1,0.677966101694915,0.924617196702002,0.384615384615385,0.97636815920398,0.384615384615385,0.677966101694915,0.49079754601227,0.0649779735682819,0.0440528634361234,0.114537444933921,0.801291649198459,"RF"
"829900",1,0.604761904761905,0.977077363896848,0.888111888111888,0.891503267973856,0.888111888111888,0.604761904761905,0.719546742209632,0.231277533039648,0.139867841409692,0.157488986784141,0.790919634329377,"RF"
"852000",1,0.983870967741935,0.991725768321513,0.897058823529412,0.998809523809524,0.897058823529412,0.983870967741935,0.938461538461539,0.0682819383259912,0.0671806167400881,0.0748898678414097,0.987798368031724,"RF"
"35000",1,0.266666666666667,0.911609498680739,0.373831775700935,0.862671660424469,0.373831775700935,0.266666666666667,0.311284046692607,0.165198237885463,0.0440528634361234,0.11784140969163,0.589138082673703,"MN"
"497000",1,0.655913978494624,0.797783933518006,0.455223880597015,0.9,0.455223880597015,0.655913978494624,0.537444933920705,0.204845814977974,0.134361233480176,0.295154185022026,0.726848956006315,"MN"
"602000",1,0.651452282157676,0.68815592203898,0.43013698630137,0.845303867403315,0.43013698630137,0.651452282157676,0.518151815181518,0.265418502202643,0.172907488986784,0.401982378854626,0.669804102098328,"MN"
"797600",1,0,1,NA,0.935022026431718,NA,0,NA,0.0649779735682819,0,0,0.5,"MN"
"829900",1,0.252380952380952,0.929799426934097,0.519607843137255,0.805210918114144,0.519607843137255,0.252380952380952,0.33974358974359,0.231277533039648,0.0583700440528634,0.112334801762115,0.591090189657525,"MN"
"852000",1,0.951612903225806,0.991725768321513,0.893939393939394,0.996437054631829,0.893939393939394,0.951612903225806,0.921875,0.0682819383259912,0.0649779735682819,0.0726872246696035,0.97166933577366,"MN"
"35000",2,0.633333333333333,0.890356671070013,0.533707865168539,0.924554183813443,0.533707865168539,0.633333333333333,0.579268292682927,0.165380374862183,0.104740904079383,0.196251378169791,0.761845002201673,"RF"
"497000",2,0.720430107526882,0.884882108183079,0.617511520737327,0.92463768115942,0.617511520737327,0.720430107526882,0.665012406947891,0.205071664829107,0.14773980154355,0.239250275633958,0.80265610785498,"RF"
"602000",2,0.614107883817427,0.951951951951952,0.822222222222222,0.872077028885832,0.822222222222222,0.614107883817427,0.703087885985748,0.265711135611907,0.163175303197354,0.19845644983462,0.78302991788469,"RF"
"797600",2,0.694915254237288,0.922169811320755,0.383177570093458,0.9775,0.383177570093458,0.694915254237288,0.493975903614458,0.0650496141124587,0.0452039691289967,0.117971334068357,0.808542532779021,"RF"
"829900",2,0.569377990430622,0.954154727793696,0.788079470198675,0.880952380952381,0.788079470198676,0.569377990430622,0.661111111111111,0.230429988974642,0.131201764057332,0.166482910694598,0.761766359112159,"RF"
"852000",2,0.983870967741935,0.984615384615385,0.824324324324325,0.998799519807923,0.824324324324324,0.983870967741935,0.897058823529412,0.0683572216097023,0.0672546857772878,0.081587651598677,0.98424317617866,"RF"
"35000",2,0.286666666666667,0.895640686922061,0.352459016393443,0.863694267515923,0.352459016393443,0.286666666666667,0.316176470588235,0.165380374862183,0.0474090407938258,0.134509371554576,0.591153676794364,"MN"
"497000",2,0.548387096774194,0.771151178918169,0.382022471910112,0.86875,0.382022471910112,0.548387096774194,0.450331125827814,0.205071664829107,0.112458654906284,0.294377067254686,0.659769137846181,"MN"
"602000",2,0.50207468879668,0.728228228228228,0.400662251655629,0.801652892561983,0.400662251655629,0.50207468879668,0.445672191528545,0.265711135611907,0.133406835722161,0.332965821389195,0.615151458512454,"MN"
"797600",2,0.0338983050847458,0.992924528301887,0.250000000000001,0.936596218020022,0.25,0.0338983050847458,0.0597014925373134,0.0650496141124587,0.00220507166482911,0.00882028665931643,0.513411416693316,"MN"
"829900",2,0.30622009569378,0.889684813753582,0.453900709219858,0.810704960835509,0.453900709219858,0.30622009569378,0.365714285714286,0.230429988974642,0.0705622932745314,0.155457552370452,0.597952454723681,"MN"
"852000",2,0.967741935483871,0.991715976331361,0.895522388059702,0.997619047619048,0.895522388059702,0.967741935483871,0.930232558139535,0.0683572216097023,0.0661521499448732,0.0738699007717751,0.979728955907616,"MN"
"35000",3,0.655629139072848,0.927248677248677,0.642857142857143,0.930942895086321,0.642857142857143,0.655629139072848,0.649180327868853,0.166482910694598,0.109151047409041,0.169790518191841,0.791438908160762,"RF"
"497000",3,0.751351351351351,0.88781163434903,0.631818181818182,0.933042212518195,0.631818181818182,0.751351351351351,0.68641975308642,0.203969128996692,0.153252480705623,0.242557883131202,0.819581492850191,"RF"
"602000",3,0.716666666666667,0.905547226386807,0.731914893617021,0.898809523809524,0.731914893617021,0.716666666666667,0.72421052631579,0.264608599779493,0.189636163175303,0.25909592061742,0.811106946526737,"RF"
"797600",3,0.711864406779661,0.9375,0.442105263157895,0.979064039408867,0.442105263157895,0.711864406779661,0.545454545454546,0.0650496141124587,0.0463065049614112,0.104740904079383,0.82468220338983,"RF"
"829900",3,0.566666666666667,0.981348637015782,0.901515151515151,0.88258064516129,0.901515151515151,0.566666666666667,0.695906432748538,0.231532524807056,0.131201764057332,0.145534729878721,0.774007651841224,"RF"
"852000",3,1,0.989349112426036,0.873239436619718,1,0.873239436619718,1,0.932330827067669,0.0683572216097023,0.0683572216097023,0.0782800441014333,0.994674556213018,"RF"
"35000",3,0.231788079470199,0.935185185185185,0.416666666666667,0.859052247873633,0.416666666666667,0.231788079470199,0.297872340425532,0.166482910694598,0.0385887541345094,0.0926130099228225,0.583486632327692,"MN"
"497000",3,0.72972972972973,0.771468144044321,0.45,0.917627677100494,0.45,0.72972972972973,0.556701030927835,0.203969128996692,0.148842337375965,0.330760749724366,0.750598936887026,"MN"
"602000",3,0.65,0.695652173913043,0.434540389972145,0.846715328467153,0.434540389972145,0.65,0.520868113522538,0.264608599779493,0.17199558985667,0.395810363836825,0.672826086956522,"MN"
"797600",3,0,1,NA,0.934950385887541,NA,0,NA,0.0650496141124587,0,0,0.5,"MN"
"829900",3,0.261904761904762,0.932568149210904,0.53921568627451,0.807453416149068,0.53921568627451,0.261904761904762,0.352564102564103,0.231532524807056,0.0606394707828004,0.112458654906284,0.597236455557833,"MN"
"852000",3,0.887096774193548,0.991715976331361,0.887096774193549,0.991715976331361,0.887096774193548,0.887096774193548,0.887096774193548,0.0683572216097023,0.0606394707828004,0.0683572216097023,0.939406375262455,"MN"
"35000",4,0.64,0.91820580474934,0.607594936708861,0.928,0.607594936708861,0.64,0.623376623376623,0.165198237885463,0.105726872246696,0.174008810572687,0.77910290237467,"RF"
"497000",4,0.790322580645161,0.890581717451524,0.650442477876106,0.942815249266862,0.650442477876106,0.790322580645161,0.713592233009709,0.204845814977974,0.161894273127753,0.248898678414097,0.840452149048342,"RF"
"602000",4,0.7375,0.922155688622755,0.77292576419214,0.907216494845361,0.77292576419214,0.7375,0.754797441364606,0.26431718061674,0.194933920704846,0.252202643171806,0.829827844311377,"RF"
"797600",4,0.633333333333333,0.935141509433962,0.408602150537634,0.973006134969325,0.408602150537634,0.633333333333333,0.496732026143791,0.066079295154185,0.0418502202643172,0.102422907488987,0.784237421383648,"RF"
"829900",4,0.585714285714286,0.974212034383954,0.872340425531915,0.886571056062581,0.872340425531915,0.585714285714286,0.700854700854701,0.231277533039648,0.135462555066079,0.155286343612335,0.77996316004912,"RF"
"852000",4,0.951612903225806,0.997635933806147,0.967213114754098,0.996458087367178,0.967213114754098,0.951612903225806,0.959349593495935,0.0682819383259912,0.0649779735682819,0.0671806167400881,0.974624418515976,"RF"
"35000",4,0.253333333333333,0.924802110817942,0.4,0.862238622386224,0.4,0.253333333333333,0.310204081632653,0.165198237885463,0.0418502202643172,0.104625550660793,0.589067722075638,"MN"
"497000",4,0.586021505376344,0.803324099722992,0.434262948207171,0.882800608828006,0.434262948207171,0.586021505376344,0.498855835240275,0.204845814977974,0.120044052863436,0.276431718061674,0.694672802549668,"MN"
"602000",4,0.629166666666667,0.699101796407186,0.428977272727273,0.839928057553957,0.428977272727273,0.629166666666667,0.510135135135135,0.26431718061674,0.166299559471366,0.387665198237885,0.664134231536926,"MN"
"797600",4,0.05,0.991745283018868,0.299999999999999,0.93652561247216,0.3,0.05,0.0857142857142857,0.066079295154185,0.00330396475770925,0.0110132158590308,0.520872641509434,"MN"
"829900",4,0.295238095238095,0.8810888252149,0.427586206896552,0.806028833551769,0.427586206896552,0.295238095238095,0.349295774647887,0.231277533039648,0.0682819383259912,0.159691629955947,0.588163460226497,"MN"
"852000",4,0.838709677419355,0.99645390070922,0.945454545454546,0.988276670574443,0.945454545454545,0.838709677419355,0.888888888888889,0.0682819383259912,0.0572687224669604,0.0605726872246696,0.917581789064287,"MN"
"35000",5,0.609271523178808,0.914248021108179,0.585987261146497,0.921542553191489,0.585987261146497,0.609271523178808,0.597402597402597,0.166116611661166,0.101210121012101,0.172717271727173,0.761759772143494,"RF"
"497000",5,0.720430107526882,0.893499308437068,0.635071090047393,0.925501432664756,0.635071090047393,0.720430107526882,0.675062972292192,0.204620462046205,0.147414741474147,0.232123212321232,0.806964707981975,"RF"
"602000",5,0.70954356846473,0.913173652694611,0.746724890829694,0.897058823529412,0.746724890829694,0.70954356846473,0.727659574468085,0.265126512651265,0.188118811881188,0.251925192519252,0.811358610579671,"RF"
"797600",5,0.711864406779661,0.936470588235294,0.4375,0.979089790897909,0.4375,0.711864406779661,0.541935483870968,0.0649064906490649,0.0462046204620462,0.105610561056106,0.824167497507478,"RF"
"829900",5,0.576190476190476,0.962804005722461,0.82312925170068,0.883202099737533,0.82312925170068,0.576190476190476,0.677871148459384,0.231023102310231,0.133113311331133,0.161716171617162,0.769497240956468,"RF"
"852000",5,0.983870967741935,0.990554899645809,0.884057971014493,0.998809523809524,0.884057971014493,0.983870967741935,0.931297709923664,0.0682068206820682,0.0671067106710671,0.0759075907590759,0.987212933693872,"RF"
"35000",5,0.264900662251656,0.91688654353562,0.388349514563107,0.862282878411911,0.388349514563107,0.264900662251656,0.31496062992126,0.166116611661166,0.044004400440044,0.113311331133113,0.590893602893638,"MN"
"497000",5,0.586021505376344,0.781466113416321,0.408239700374532,0.88006230529595,0.408239700374532,0.586021505376344,0.481236203090508,0.204620462046205,0.11991199119912,0.293729372937294,0.683743809396333,"MN"
"602000",5,0.5850622406639,0.717065868263473,0.427272727272727,0.827288428324698,0.427272727272727,0.5850622406639,0.493870402802101,0.265126512651265,0.155115511551155,0.363036303630363,0.651064054463687,"MN"
"797600",5,0.0508474576271186,0.997647058823529,0.600000000000003,0.938053097345133,0.6,0.0508474576271186,0.09375,0.0649064906490649,0.0033003300330033,0.0055005500550055,0.524247258225324,"MN"
"829900",5,0.285714285714286,0.882689556509299,0.422535211267606,0.804432855280313,0.422535211267606,0.285714285714286,0.340909090909091,0.231023102310231,0.066006600660066,0.156215621562156,0.584201921111792,"MN"
"852000",5,0.919354838709677,0.99409681227863,0.919354838709677,0.99409681227863,0.919354838709677,0.919354838709677,0.919354838709677,0.0682068206820682,0.0627062706270627,0.0682068206820682,0.956725825494154,"MN"
